,Party 1,Party 2,Source,Target,Weight,Type
2599,D,D,Brad Ashford,Earl Blumenauer,0.6942724638409777,Undirected
2602,D,D,Brad Ashford,Corrine Brown,0.7093327554093605,Undirected
2603,D,D,Brad Ashford,Robert Brady,0.7165399618573014,Undirected
2607,D,D,Brad Ashford,George Butterfield,0.7331489073216008,Undirected
2612,D,D,Brad Ashford,Karen Bass,0.7031111677237595,Undirected
2617,D,D,Brad Ashford,Suzanne Bonamici,0.740290150391118,Undirected
2618,D,D,Brad Ashford,Joyce Beatty,0.7452551620044423,Undirected
2622,D,D,Brad Ashford,Julia Brownley,0.7689147093157223,Undirected
2623,D,D,Brad Ashford,Cheri Bustos,0.7721720440963968,Undirected
2624,D,D,Brad Ashford,Ami Bera,0.7623215346938284,Undirected
2628,D,D,Brad Ashford,Donald Beyer,0.7233559208756056,Undirected
2632,D,D,Brad Ashford,Brendan Boyle,0.7056728863413133,Undirected
2636,D,D,Brad Ashford,James Clyburn,0.7413473466447956,Undirected
2637,D,D,Brad Ashford,John Conyers,0.6580336246408156,Undirected
2638,D,D,Brad Ashford,Jim Cooper,0.7553650173605959,Undirected
2639,D,D,Brad Ashford,Elijah Cummings,0.7132370589440569,Undirected
2640,D,D,Brad Ashford,Lois Capps,0.7210837953623876,Undirected
2641,D,D,Brad Ashford,Michael Capuano,0.7122476654367578,Undirected
2642,D,D,Brad Ashford,Joseph Crowley,0.7267491613223391,Undirected
2645,D,D,Brad Ashford,Wm. Clay,0.705171755569139,Undirected
2648,D,D,Brad Ashford,Jim Costa,0.7742636404394299,Undirected
2649,D,D,Brad Ashford,Emanuel Cleaver,0.6981270740082272,Undirected
2651,D,D,Brad Ashford,Henry Cuellar,0.7809062275205725,Undirected
2652,D,D,Brad Ashford,Kathy Castor,0.7165569176077645,Undirected
2653,D,D,Brad Ashford,Yvette Clarke,0.7001700259770391,Undirected
2654,D,D,Brad Ashford,Steve Cohen,0.7032767439983989,Undirected
2655,D,D,Brad Ashford,Joe Courtney,0.7358210019055066,Undirected
2656,D,D,Brad Ashford,André Carson,0.7159378128659314,Undirected
2659,D,D,Brad Ashford,Gerald Connolly,0.753854325911528,Undirected
2660,D,D,Brad Ashford,Judy Chu,0.7132139547420809,Undirected
2661,D,D,Brad Ashford,John Carney,0.7471295593009525,Undirected
2662,D,D,Brad Ashford,David Cicilline,0.7127410102125098,Undirected
2664,D,D,Brad Ashford,Matthew Cartwright,0.7120515616348203,Undirected
2665,D,D,Brad Ashford,Joaquin Castro,0.7542220690593578,Undirected
2670,D,D,Brad Ashford,Tony Cárdenas,0.7080481221492966,Undirected
2671,D,D,Brad Ashford,Katherine Clark,0.7058223885192911,Undirected
2677,D,D,Brad Ashford,Danny Davis,0.7219310207063955,Undirected
2678,D,D,Brad Ashford,Peter DeFazio,0.6855415178139042,Undirected
2679,D,D,Brad Ashford,Diana DeGette,0.7140827729547097,Undirected
2680,D,D,Brad Ashford,Rosa DeLauro,0.7291408862585919,Undirected
2681,D,D,Brad Ashford,Lloyd Doggett,0.7023677189014078,Undirected
2682,D,D,Brad Ashford,Michael Doyle,0.7068847562318519,Undirected
2684,D,D,Brad Ashford,Susan Davis,0.7483110932957466,Undirected
2687,D,D,Brad Ashford,Theodore Deutch,0.6971289100374394,Undirected
2693,D,D,Brad Ashford,Suzan DelBene,0.7680402112251394,Undirected
2695,D,D,Brad Ashford,John Delaney,0.7858661604493986,Undirected
2697,D,D,Brad Ashford,Tammy Duckworth,0.7539125195831318,Undirected
2698,D,D,Brad Ashford,Mark DeSaulnier,0.722941017992582,Undirected
2699,D,D,Brad Ashford,Debbie Dingell,0.7377544406315684,Undirected
2701,D,D,Brad Ashford,Eliot Engel,0.7130000931599011,Undirected
2702,D,D,Brad Ashford,Anna Eshoo,0.7300093557704789,Undirected
2703,D,D,Brad Ashford,Keith Ellison,0.6853095736221391,Undirected
2704,D,D,Brad Ashford,Donna Edwards,0.7104335814979308,Undirected
2706,D,D,Brad Ashford,Elizabeth Esty,0.7387294522696264,Undirected
2708,D,D,Brad Ashford,Sam Farr,0.7127943933140317,Undirected
2709,D,D,Brad Ashford,Chaka Fattah,0.7079206106437752,Undirected
2716,D,D,Brad Ashford,Bill Foster,0.7521817787662872,Undirected
2717,D,D,Brad Ashford,Marcia Fudge,0.7215942994776209,Undirected
2723,D,D,Brad Ashford,Lois Frankel,0.7190353445211705,Undirected
2726,D,D,Brad Ashford,Gene Green,0.7354709843076241,Undirected
2727,D,D,Brad Ashford,Luis Gutiérrez,0.7202151550426288,Undirected
2730,D,D,Brad Ashford,Raúl Grijalva,0.6719310097726999,Undirected
2732,D,D,Brad Ashford,Al Green,0.7414845633134574,Undirected
2733,D,D,Brad Ashford,Alan Grayson,0.6955401606104872,Undirected
2735,D,D,Brad Ashford,John Garamendi,0.7054204114987696,Undirected
2743,D,D,Brad Ashford,Tulsi Gabbard,0.730779538474628,Undirected
2744,D,D,Brad Ashford,Ruben Gallego,0.7044537385243267,Undirected
2745,D,D,Brad Ashford,Gwen Graham,0.7944627416103016,Undirected
2748,D,D,Brad Ashford,Alcee Hastings,0.6937439368848871,Undirected
2749,D,D,Brad Ashford,Rubén Hinojosa,0.6879967339603739,Undirected
2750,D,D,Brad Ashford,Steny Hoyer,0.7130016848972588,Undirected
2751,D,D,Brad Ashford,Michael Honda,0.7091867678778612,Undirected
2753,D,D,Brad Ashford,Brian Higgins,0.7291513780271695,Undirected
2755,D,D,Brad Ashford,James Himes,0.752375546560524,Undirected
2766,D,D,Brad Ashford,Janice Hahn,0.7241660205359955,Undirected
2767,D,D,Brad Ashford,Denny Heck,0.7721701287907712,Undirected
2770,D,D,Brad Ashford,Jared Huffman,0.7189897369774827,Undirected
2776,D,D,Brad Ashford,Steve Israel,0.7368701272389517,Undirected
2777,D,D,Brad Ashford,Sheila Jackson Lee,0.7136616916993784,Undirected
2778,D,D,Brad Ashford,Eddie Johnson,0.7216219230067489,Undirected
2781,D,D,Brad Ashford,Henry Johnson,0.7032040750227212,Undirected
2785,D,D,Brad Ashford,Hakeem Jeffries,0.7179898637820414,Undirected
2789,D,D,Brad Ashford,Marcy Kaptur,0.7077548485402883,Undirected
2790,D,D,Brad Ashford,Ron Kind,0.7337730588205971,Undirected
2794,D,D,Brad Ashford,Ann Kirkpatrick,0.7542863304109051,Undirected
2795,D,D,Brad Ashford,William Keating,0.7128245442850967,Undirected
2798,D,D,Brad Ashford,Joseph Kennedy,0.7119957557143429,Undirected
2799,D,D,Brad Ashford,Daniel Kildee,0.7276445721613912,Undirected
2800,D,D,Brad Ashford,Derek Kilmer,0.7745825648617823,Undirected
2801,D,D,Brad Ashford,Ann Kuster,0.7637827682691507,Undirected
2802,D,D,Brad Ashford,Robin Kelly,0.7347177310973092,Undirected
2806,D,D,Brad Ashford,Sander Levin,0.7298311095353255,Undirected
2807,D,D,Brad Ashford,John Lewis,0.6860402841411433,Undirected
2808,D,D,Brad Ashford,Zoe Lofgren,0.6325961062953109,Undirected
2809,D,D,Brad Ashford,Nita Lowey,0.7236099677101782,Undirected
2811,D,D,Brad Ashford,Barbara Lee,0.6682607272552905,Undirected
2813,D,D,Brad Ashford,John Larson,0.7284356738213311,Undirected
2814,D,D,Brad Ashford,James Langevin,0.7343143902410858,Undirected
2815,D,D,Brad Ashford,Rick Larsen,0.7418929217771633,Undirected
2816,D,D,Brad Ashford,Stephen Lynch,0.7296008376793363,Undirected
2817,D,D,Brad Ashford,Daniel Lipinski,0.7354985246347054,Undirected
2819,D,D,Brad Ashford,David Loebsack,0.7471113234373175,Undirected
2823,D,D,Brad Ashford,Ben Luján,0.7251914406406081,Undirected
2828,D,D,Brad Ashford,Alan Lowenthal,0.704135138722625,Undirected
2829,D,D,Brad Ashford,Michelle Lujan Grisham,0.7428132541303827,Undirected
2830,D,D,Brad Ashford,Brenda Lawrence,0.7197840064903173,Undirected
2831,D,D,Brad Ashford,Ted Lieu,0.7212021554245291,Undirected
2834,D,D,Brad Ashford,Carolyn Maloney,0.7298248271305827,Undirected
2835,D,D,Brad Ashford,James McGovern,0.705139050721543,Undirected
2836,D,D,Brad Ashford,Jim McDermott,0.6992932276551088,Undirected
2838,D,D,Brad Ashford,Gregory Meeks,0.7333738133004677,Undirected
2839,D,D,Brad Ashford,Betty McCollum,0.7113456850494231,Undirected
2847,D,D,Brad Ashford,Gwen Moore,0.7060142838413908,Undirected
2848,D,D,Brad Ashford,Doris Matsui,0.7217677647984324,Undirected
2850,D,D,Brad Ashford,Jerry McNerney,0.7400112543653667,Undirected
2857,D,D,Brad Ashford,Sean Maloney,0.7785991193365958,Undirected
2859,D,D,Brad Ashford,Grace Meng,0.7239362501401059,Undirected
2862,D,D,Brad Ashford,Patrick Murphy,0.7662532401221516,Undirected
2866,D,D,Brad Ashford,Seth Moulton,0.7353372469408278,Undirected
2868,D,D,Brad Ashford,Jerrold Nadler,0.6744783449818688,Undirected
2869,D,D,Brad Ashford,Richard Neal,0.7170234854293701,Undirected
2870,D,D,Brad Ashford,Richard Nolan,0.7168065828053742,Undirected
2871,D,D,Brad Ashford,Grace Napolitano,0.6978233703969381,Undirected
2877,D,D,Brad Ashford,Donald Norcross,0.7355761777922233,Undirected
2880,D,D,Brad Ashford,Beto O'Rourke,0.7173044890094791,Undirected
2881,D,D,Brad Ashford,Frank Pallone,0.7020827728373782,Undirected
2882,D,D,Brad Ashford,Bill Pascrell,0.7176935558868311,Undirected
2883,D,D,Brad Ashford,Nancy Pelosi,0.7092954224998462,Undirected
2884,D,D,Brad Ashford,Collin Peterson,0.7527655997940201,Undirected
2886,D,D,Brad Ashford,David Price,0.7248642988422218,Undirected
2890,D,D,Brad Ashford,Ed Perlmutter,0.7545743359042252,Undirected
2892,D,D,Brad Ashford,Chellie Pingree,0.708588166631789,Undirected
2893,D,D,Brad Ashford,Jared Polis,0.6831851304075813,Undirected
2897,D,D,Brad Ashford,Donald Payne,0.668862809379565,Undirected
2900,D,D,Brad Ashford,Mark Pocan,0.7003112870261536,Undirected
2901,D,D,Brad Ashford,Scott Peters,0.7686593806948897,Undirected
2904,D,D,Brad Ashford,Mike Quigley,0.7420006569967557,Undirected
2905,D,D,Brad Ashford,Charles Rangel,0.6989835963292252,Undirected
2909,D,D,Brad Ashford,Lucille Roybal-Allard,0.7296168097043958,Undirected
2911,D,D,Brad Ashford,Bobby Rush,0.6960758939753888,Undirected
2914,D,D,Brad Ashford,C. Ruppersberger,0.7456370182354253,Undirected
2915,D,D,Brad Ashford,Tim Ryan,0.725942746310384,Undirected
2923,D,D,Brad Ashford,Cedric Richmond,0.7272295092480905,Undirected
2930,D,D,Brad Ashford,Raul Ruiz,0.747223649894317,Undirected
2932,D,D,Brad Ashford,Kathleen Rice,0.7413526910773547,Undirected
2936,D,D,Brad Ashford,Loretta Sanchez,0.7359101896981523,Undirected
2938,D,D,Brad Ashford,Robert Scott,0.6931192870748843,Undirected
2940,D,D,Brad Ashford,José Serrano,0.71830135391312,Undirected
2942,D,D,Brad Ashford,Brad Sherman,0.7146149576444543,Undirected
2944,D,D,Brad Ashford,Louise Slaughter,0.7186860602658387,Undirected
2945,D,D,Brad Ashford,Adam Smith,0.6680035368910004,Undirected
2948,D,D,Brad Ashford,Janice Schakowsky,0.6952935753038256,Undirected
2950,D,D,Brad Ashford,Adam Schiff,0.7357757009866985,Undirected
2952,D,D,Brad Ashford,Linda Sánchez,0.7011220549984645,Undirected
2953,D,D,Brad Ashford,David Scott,0.7568345577057951,Undirected
2954,D,D,Brad Ashford,Albio Sires,0.7128559562585609,Undirected
2955,D,D,Brad Ashford,John Sarbanes,0.7087176208381171,Undirected
2957,D,D,Brad Ashford,Jackie Speier,0.6979599362910522,Undirected
2960,D,D,Brad Ashford,Kurt Schrader,0.7180889205472012,Undirected
2962,D,D,Brad Ashford,Terri Sewell,0.7587080106660298,Undirected
2966,D,D,Brad Ashford,Kyrsten Sinema,0.7559622060179529,Undirected
2968,D,D,Brad Ashford,Eric Swalwell,0.7476049869630288,Undirected
2971,D,D,Brad Ashford,Bennie Thompson,0.7250995472757108,Undirected
2973,D,D,Brad Ashford,Mike Thompson,0.7134027781170507,Undirected
2976,D,D,Brad Ashford,Niki Tsongas,0.692670284460065,Undirected
2978,D,D,Brad Ashford,Dina Titus,0.7268308675726755,Undirected
2979,D,D,Brad Ashford,Paul Tonko,0.7180923254742204,Undirected
2981,D,D,Brad Ashford,Mark Takano,0.7140485025549401,Undirected
2982,D,D,Brad Ashford,Mark Takai,0.7404284604170265,Undirected
2983,D,D,Brad Ashford,Norma Torres,0.7335397358920236,Undirected
2986,D,D,Brad Ashford,Nydia Velázquez,0.6353995820103796,Undirected
2987,D,D,Brad Ashford,Peter Visclosky,0.7066393892923906,Undirected
2988,D,D,Brad Ashford,Chris Van Hollen,0.7177118612596045,Undirected
2990,D,D,Brad Ashford,Juan Vargas,0.7384076155104616,Undirected
2991,D,D,Brad Ashford,Marc Veasey,0.7512129635536848,Undirected
2992,D,D,Brad Ashford,Filemon Vela,0.7652285202706435,Undirected
2993,D,D,Brad Ashford,Maxine Waters,0.679955611730458,Undirected
2998,D,D,Brad Ashford,Debbie Wasserman Schultz,0.6996046107326706,Undirected
3000,D,D,Brad Ashford,Timothy Walz,0.761480830202278,Undirected
3001,D,D,Brad Ashford,Peter Welch,0.6904582633127192,Undirected
3004,D,D,Brad Ashford,Frederica Wilson,0.6847668812477773,Undirected
3015,D,D,Brad Ashford,Bonnie Watson Coleman,0.6973022391218099,Undirected
3017,D,D,Brad Ashford,John Yarmuth,0.688759116755796,Undirected
3879,D,D,Xavier Becerra,Sanford Bishop,0.8526997088329293,Undirected
3880,D,D,Xavier Becerra,Earl Blumenauer,0.8870387899946686,Undirected
3883,D,D,Xavier Becerra,Corrine Brown,0.8730700075671025,Undirected
3884,D,D,Xavier Becerra,Robert Brady,0.8926437729789768,Undirected
3888,D,D,Xavier Becerra,George Butterfield,0.9085720418892057,Undirected
3893,D,D,Xavier Becerra,Karen Bass,0.8813646575308589,Undirected
3898,D,D,Xavier Becerra,Suzanne Bonamici,0.9358384617751578,Undirected
3899,D,D,Xavier Becerra,Joyce Beatty,0.9126774842348355,Undirected
3903,D,D,Xavier Becerra,Julia Brownley,0.8239043558342882,Undirected
3904,D,D,Xavier Becerra,Cheri Bustos,0.8389206222498451,Undirected
3905,D,D,Xavier Becerra,Ami Bera,0.8138048061961305,Undirected
3909,D,D,Xavier Becerra,Donald Beyer,0.8938237018447288,Undirected
3913,D,D,Xavier Becerra,Brendan Boyle,0.8549748783247976,Undirected
3917,D,D,Xavier Becerra,James Clyburn,0.8568572241139748,Undirected
3918,D,D,Xavier Becerra,John Conyers,0.8300328654893733,Undirected
3919,D,D,Xavier Becerra,Jim Cooper,0.7784130078895707,Undirected
3920,D,D,Xavier Becerra,Elijah Cummings,0.9039164133166542,Undirected
3921,D,D,Xavier Becerra,Lois Capps,0.9008150310715459,Undirected
3922,D,D,Xavier Becerra,Michael Capuano,0.882474470888467,Undirected
3923,D,D,Xavier Becerra,Joseph Crowley,0.9293910020643474,Undirected
3926,D,D,Xavier Becerra,Wm. Clay,0.9062694641275537,Undirected
3929,D,D,Xavier Becerra,Jim Costa,0.6933633415095614,Undirected
3930,D,D,Xavier Becerra,Emanuel Cleaver,0.8868372560363675,Undirected
3932,D,D,Xavier Becerra,Henry Cuellar,0.6661066087521199,Undirected
3933,D,D,Xavier Becerra,Kathy Castor,0.9009155490995012,Undirected
3934,D,D,Xavier Becerra,Yvette Clarke,0.8782693261908301,Undirected
3935,D,D,Xavier Becerra,Steve Cohen,0.9150795755242749,Undirected
3936,D,D,Xavier Becerra,Joe Courtney,0.9072069970820011,Undirected
3937,D,D,Xavier Becerra,André Carson,0.8937751216481082,Undirected
3940,D,D,Xavier Becerra,Gerald Connolly,0.8673384758213979,Undirected
3941,D,D,Xavier Becerra,Judy Chu,0.9314511312445626,Undirected
3942,D,D,Xavier Becerra,John Carney,0.9145188759451726,Undirected
3943,D,D,Xavier Becerra,David Cicilline,0.9211931810782521,Undirected
3945,D,D,Xavier Becerra,Matthew Cartwright,0.9055837881309443,Undirected
3946,D,D,Xavier Becerra,Joaquin Castro,0.891747770786492,Undirected
3951,D,D,Xavier Becerra,Tony Cárdenas,0.9228128862126828,Undirected
3952,D,D,Xavier Becerra,Katherine Clark,0.9315853798185323,Undirected
3958,D,D,Xavier Becerra,Danny Davis,0.9158349001441055,Undirected
3959,D,D,Xavier Becerra,Peter DeFazio,0.8573698143091705,Undirected
3960,D,D,Xavier Becerra,Diana DeGette,0.9378670256674086,Undirected
3961,D,D,Xavier Becerra,Rosa DeLauro,0.9367012833031187,Undirected
3962,D,D,Xavier Becerra,Lloyd Doggett,0.915691236686256,Undirected
3963,D,D,Xavier Becerra,Michael Doyle,0.8991693191093522,Undirected
3965,D,D,Xavier Becerra,Susan Davis,0.9086520170694193,Undirected
3968,D,D,Xavier Becerra,Theodore Deutch,0.8920223189671455,Undirected
3974,D,D,Xavier Becerra,Suzan DelBene,0.9083222681591416,Undirected
3976,D,D,Xavier Becerra,John Delaney,0.8245276788043833,Undirected
3978,D,D,Xavier Becerra,Tammy Duckworth,0.8304486610538923,Undirected
3979,D,D,Xavier Becerra,Mark DeSaulnier,0.9450307363249975,Undirected
3980,D,D,Xavier Becerra,Debbie Dingell,0.916835922147702,Undirected
3982,D,D,Xavier Becerra,Eliot Engel,0.8942697086506557,Undirected
3983,D,D,Xavier Becerra,Anna Eshoo,0.914107576133681,Undirected
3984,D,D,Xavier Becerra,Keith Ellison,0.8865599284162855,Undirected
3985,D,D,Xavier Becerra,Donna Edwards,0.9312178568520217,Undirected
3987,D,D,Xavier Becerra,Elizabeth Esty,0.9159256568114076,Undirected
3989,D,D,Xavier Becerra,Sam Farr,0.8975228746238992,Undirected
3990,D,D,Xavier Becerra,Chaka Fattah,0.9245532008847932,Undirected
3997,D,D,Xavier Becerra,Bill Foster,0.9053160247753704,Undirected
3998,D,D,Xavier Becerra,Marcia Fudge,0.882016886881821,Undirected
4004,D,D,Xavier Becerra,Lois Frankel,0.9107212374653122,Undirected
4007,D,D,Xavier Becerra,Gene Green,0.7809969249635939,Undirected
4008,D,D,Xavier Becerra,Luis Gutiérrez,0.9031820006393956,Undirected
4011,D,D,Xavier Becerra,Raúl Grijalva,0.8752805347442443,Undirected
4013,D,D,Xavier Becerra,Al Green,0.8771481818766267,Undirected
4014,D,D,Xavier Becerra,Alan Grayson,0.8966172581567824,Undirected
4016,D,D,Xavier Becerra,John Garamendi,0.8611933068548064,Undirected
4024,D,D,Xavier Becerra,Tulsi Gabbard,0.8724736764845944,Undirected
4025,D,D,Xavier Becerra,Ruben Gallego,0.8962066724892308,Undirected
4026,D,D,Xavier Becerra,Gwen Graham,0.7315628712740851,Undirected
4029,D,D,Xavier Becerra,Alcee Hastings,0.8545110632233137,Undirected
4030,D,D,Xavier Becerra,Rubén Hinojosa,0.7782555864176468,Undirected
4031,D,D,Xavier Becerra,Steny Hoyer,0.8678410891957435,Undirected
4032,D,D,Xavier Becerra,Michael Honda,0.8814378212180206,Undirected
4034,D,D,Xavier Becerra,Brian Higgins,0.9176816687910905,Undirected
4036,D,D,Xavier Becerra,James Himes,0.879085732353957,Undirected
4047,D,D,Xavier Becerra,Janice Hahn,0.9189257129677582,Undirected
4048,D,D,Xavier Becerra,Denny Heck,0.9049090158063122,Undirected
4051,D,D,Xavier Becerra,Jared Huffman,0.9238214078520681,Undirected
4057,D,D,Xavier Becerra,Steve Israel,0.8846770268353349,Undirected
4058,D,D,Xavier Becerra,Sheila Jackson Lee,0.8265218648887345,Undirected
4059,D,D,Xavier Becerra,Eddie Johnson,0.8765567142336829,Undirected
4062,D,D,Xavier Becerra,Henry Johnson,0.8728341783562505,Undirected
4066,D,D,Xavier Becerra,Hakeem Jeffries,0.91694473058228,Undirected
4070,D,D,Xavier Becerra,Marcy Kaptur,0.905719940318569,Undirected
4071,D,D,Xavier Becerra,Ron Kind,0.8570027270805802,Undirected
4075,D,D,Xavier Becerra,Ann Kirkpatrick,0.7811621196816557,Undirected
4076,D,D,Xavier Becerra,William Keating,0.8548612463914087,Undirected
4079,D,D,Xavier Becerra,Joseph Kennedy,0.9149888398064031,Undirected
4080,D,D,Xavier Becerra,Daniel Kildee,0.9376841005977294,Undirected
4081,D,D,Xavier Becerra,Derek Kilmer,0.8619626739623871,Undirected
4082,D,D,Xavier Becerra,Ann Kuster,0.8849321435035991,Undirected
4083,D,D,Xavier Becerra,Robin Kelly,0.921121263362177,Undirected
4087,D,D,Xavier Becerra,Sander Levin,0.8938978588719644,Undirected
4088,D,D,Xavier Becerra,John Lewis,0.8675688464017841,Undirected
4089,D,D,Xavier Becerra,Zoe Lofgren,0.7629998758103931,Undirected
4090,D,D,Xavier Becerra,Nita Lowey,0.9186380996777768,Undirected
4092,D,D,Xavier Becerra,Barbara Lee,0.8547183345638831,Undirected
4094,D,D,Xavier Becerra,John Larson,0.9237159264825366,Undirected
4095,D,D,Xavier Becerra,James Langevin,0.8725521718852007,Undirected
4096,D,D,Xavier Becerra,Rick Larsen,0.8742878096480429,Undirected
4097,D,D,Xavier Becerra,Stephen Lynch,0.8871389929706658,Undirected
4098,D,D,Xavier Becerra,Daniel Lipinski,0.8130361591523992,Undirected
4100,D,D,Xavier Becerra,David Loebsack,0.8852676083885553,Undirected
4104,D,D,Xavier Becerra,Ben Luján,0.894187113491071,Undirected
4109,D,D,Xavier Becerra,Alan Lowenthal,0.914950359084149,Undirected
4110,D,D,Xavier Becerra,Michelle Lujan Grisham,0.8729223169439364,Undirected
4111,D,D,Xavier Becerra,Brenda Lawrence,0.8947147110615215,Undirected
4112,D,D,Xavier Becerra,Ted Lieu,0.901673918011004,Undirected
4115,D,D,Xavier Becerra,Carolyn Maloney,0.9135848874146316,Undirected
4116,D,D,Xavier Becerra,James McGovern,0.9025044034682567,Undirected
4117,D,D,Xavier Becerra,Jim McDermott,0.8958997100583617,Undirected
4119,D,D,Xavier Becerra,Gregory Meeks,0.8835411516966009,Undirected
4120,D,D,Xavier Becerra,Betty McCollum,0.9176929074592131,Undirected
4128,D,D,Xavier Becerra,Gwen Moore,0.9111326575758281,Undirected
4129,D,D,Xavier Becerra,Doris Matsui,0.9180773812337817,Undirected
4131,D,D,Xavier Becerra,Jerry McNerney,0.9081691615545492,Undirected
4138,D,D,Xavier Becerra,Sean Maloney,0.8013165500369139,Undirected
4140,D,D,Xavier Becerra,Grace Meng,0.9321379451896084,Undirected
4143,D,D,Xavier Becerra,Patrick Murphy,0.7986145953609413,Undirected
4147,D,D,Xavier Becerra,Seth Moulton,0.8791294413272721,Undirected
4149,D,D,Xavier Becerra,Jerrold Nadler,0.8600217191836743,Undirected
4150,D,D,Xavier Becerra,Richard Neal,0.868329736899311,Undirected
4151,D,D,Xavier Becerra,Richard Nolan,0.873670166147748,Undirected
4152,D,D,Xavier Becerra,Grace Napolitano,0.9033668690049194,Undirected
4158,D,D,Xavier Becerra,Donald Norcross,0.8415646387650015,Undirected
4161,D,D,Xavier Becerra,Beto O'Rourke,0.8805318071831164,Undirected
4162,D,D,Xavier Becerra,Frank Pallone,0.8974543738081966,Undirected
4163,D,D,Xavier Becerra,Bill Pascrell,0.8903175684480782,Undirected
4164,D,D,Xavier Becerra,Nancy Pelosi,0.9106920485076115,Undirected
